_url,name,points,uci_points,length,climb_total,profile,startlist_quality,average_temperature,is_tarmac,is_cobbled,is_gravel,climb/length
world-championship/1976/result,World Championships - Road Race,350,,288000,2944,,1290,,0,0,0,0.010222222222222223
vuelta-a-espana/1998/stage-17,Vuelta a España,80,,188500,627,,1309,,1,0,0,0.0033262599469496023
e3-harelbeke/1985/result,E3-Prijs Harelbeke,125,,215000,,,282,,0,0,0,
tour-de-france/2014/stage-19,Tour de France,100,20,208500,1659,1,1612,,1,0,0,0.0079568345323741
vuelta-a-espana/2009/stage-6,Vuelta a España,80,,185700,2308,1,1220,,1,0,0,0.012428648357565967
omloop-het-nieuwsblad/1984/result,Omloop Het Volk,125,,226000,,,303,,0,0,0,
tirreno-adriatico/2019/stage-3,Tirreno-Adriatico,50,60,226000,2873,2,1067,,1,0,0,0.012712389380530974
paris-nice/1982/stage-1,Paris - Nice,50,,194500,,,721,,1,0,0,
tour-de-france/2010/stage-17,Tour de France,100,20,174000,4681,5,1685,,1,0,0,0.026902298850574713
tour-de-suisse/1981/stage-5,Tour de Suisse,50,,231000,,,516,,1,0,0,
liege-bastogne-liege/2007/result,Liège - Bastogne - Liège,275,,262000,,,1253,,0,0,0,
paris-nice/2011/stage-8,Paris - Nice,50,6,124000,2227,2,1038,,1,0,0,0.01795967741935484
giro-d-italia/2012/stage-15,Giro d'Italia,80,16,169000,4075,5,886,,1,0,0,0.024112426035502958
tour-de-france/1986/stage-3,Tour de France,100,,214000,1861,1,1872,,1,0,0,0.00869626168224299
tour-de-romandie/2013/stage-1,Tour de Romandie,50,6,176400,2297,4,956,,1,0,0,0.013021541950113378
il-lombardia/1987/result,Giro di Lombardia,275,,256000,,,282,,0,0,0,
vuelta-a-espana/2016/stage-9,Vuelta a España,80,100,164500,2780,3,821,,1,0,0,0.01689969604863222
paris-nice/1989/stage-7b,Paris - Nice,50,,10000,,,794,,1,0,0,
vuelta-a-espana/2018/stage-11,La Vuelta ciclista a España,80,100,207800,3755,2,1036,,1,0,0,0.018070259865255053
dauphine/2004/stage-4,Critérium du Dauphiné Libéré,50,,21600,,,737,,1,0,0,
liege-bastogne-liege/1981/result,Liège - Bastogne - Liège,275,,244000,,,424,,0,0,0,
tirreno-adriatico/1983/stage-3,Tirreno-Adriatico,50,,210000,,,463,,1,0,0,
giro-d-italia/1997/stage-3,Giro d'Italia,80,,18000,,,792,,1,0,0,
volta-a-catalunya/2013/stage-7,Volta Ciclista a Catalunya,50,6,122200,1708,2,811,,1,0,0,0.01397708674304419
volta-a-catalunya/1993/stage-6,Volta Ciclista a Catalunya,50,,18900,499,,884,,1,0,0,0.026402116402116402
giro-d-italia/1992/stage-12,Giro d'Italia,80,,204000,,,953,,1,0,0,
giro-d-italia/2018/stage-7,Giro d'Italia,80,100,159000,1023,1,838,,1,0,0,0.006433962264150943
dauphine/1983/stage-3,Critérium du Dauphiné Libéré,50,,228000,,,621,,1,0,0,
giro-d-italia/2023/stage-18,Giro d'Italia,80,180,161000,4153,5,835,21,1,0,0,0.02579503105590062
dauphine/2013/stage-1,Critérium du Dauphiné,50,6,121000,2582,2,985,,1,0,0,0.02133884297520661
tirreno-adriatico/1995/stage-1,Tirreno-Adriatico,50,,174000,,,749,,1,0,0,
tour-de-romandie/1993/stage-3,Tour de Romandie,50,,123500,,,551,,1,0,0,
tour-de-suisse/1974/stage-2,Tour de Suisse,50,,193000,,,541,,1,0,0,
vuelta-a-espana/2015/stage-5,Vuelta a España,80,16,167300,816,1,1115,,1,0,0,0.004877465630603706
paris-nice/1992/stage-5,Paris - Nice,50,,187000,,,877,,1,0,0,
tour-de-france/1980/stage-6,Tour de France,100,,219500,1541,1,1224,,1,0,0,0.007020501138952164
giro-d-italia/2010/stage-8,Giro d'Italia,80,16,189000,3424,5,878,,1,0,0,0.018116402116402117
vuelta-a-espana/1997/stage-4,Vuelta a España,80,,193000,1003,,1165,,1,0,0,0.0051968911917098445
vuelta-a-espana/2009/stage-14,Vuelta a España,80,,157000,3197,5,1220,,1,0,0,0.020363057324840766
giro-d-italia/2002/stage-19,Giro d'Italia,80,,44300,364,1,920,,1,0,0,0.008216704288939052
tour-de-france/2008/stage-1,Tour de France,100,,197500,2324,3,1520,,1,0,0,0.011767088607594936
dwars-door-vlaanderen/1998/result,Dwars door België / À travers la Belgique,75,,203000,,,489,,0,0,0,
giro-d-italia/2000/stage-6,Giro d'Italia,80,,170000,1059,3,866,,1,0,0,0.006229411764705883
tour-de-romandie/1987/stage-5b,Tour de Romandie,50,,22000,,,251,,1,0,0,
giro-d-italia/2003/stage-14,Giro d'Italia,80,,162000,4275,5,734,,1,0,0,0.02638888888888889
amstel-gold-race/2004/result,Amstel Gold Race,225,,251100,,,1208,,0,0,0,
vuelta-a-espana/2005/stage-9,Vuelta a España,80,,48000,606,1,960,,1,0,0,0.012625
paris-nice/2023/stage-2,Paris - Nice,50,60,163700,815,1,981,,1,0,0,0.004978619425778864
tour-de-france/2008/stage-19,Tour de France,100,,165500,1814,1,1520,,1,0,0,0.0109607250755287
omloop-het-nieuwsblad/2000/result,Omloop Het Volk,125,,204000,,2,806,,0,0,0,
giro-d-italia/1990/stage-11,Giro d'Italia,80,,241000,,,1061,,1,0,0,
tour-de-romandie/2023/stage-2,Tour de Romandie,50,60,162700,2653,2,539,15,1,0,0,0.016306084818684695
tour-de-romandie/2019/stage-3,Tour de Romandie,50,60,160000,2527,3,570,,1,0,0,0.01579375
tour-de-france/2018/stage-12,Tour de France,100,120,175500,5362,5,1689,,1,0,0,0.030552706552706553
tour-de-suisse/1972/stage-2,Tour de Suisse,50,,97000,,,433,,1,0,0,
vuelta-a-espana/2018/stage-21,La Vuelta ciclista a España,80,100,112300,603,1,1036,,1,0,0,0.005369545859305432
tour-de-france/2023/stage-9,Tour de France,100,210,182400,3441,5,1584,30,1,0,0,0.01886513157894737
paris-nice/1988/stage-6b,Paris - Nice,50,,10000,,,1146,,1,0,0,
tour-de-france/2007/stage-18,Tour de France,100,,211000,1938,2,1612,,1,0,0,0.009184834123222749
itzulia-basque-country/2022/stage-3,Itzulia Basque Country,50,50,181700,3278,2,741,13,1,0,0,0.018040726472206933
tour-de-suisse/1999/stage-1,Tour de Suisse,50,,200000,,,900,,1,0,0,
tour-de-france/2009/stage-5,Tour de France,100,,196500,1014,1,1557,,1,0,0,0.005160305343511451
tour-de-suisse/2013/stage-6,Tour de Suisse,50,6,187900,2189,2,960,,1,0,0,0.011649813730707823
tour-de-romandie/2017/stage-5,Tour de Romandie,50,60,18300,364,2,636,,1,0,0,0.019890710382513662
giro-d-italia/1998/stage-16,Giro d'Italia,80,,236000,,,923,,1,0,0,
vuelta-a-espana/1990/stage-20,Vuelta a España,80,,39000,545,,807,,1,0,0,0.013974358974358975
tour-de-france/2016/stage-10,Tour de France,100,120,197000,2432,4,1758,,1,0,0,0.01234517766497462
vuelta-a-espana/2010/stage-8,Vuelta a España,80,16,188800,3870,4,1123,,1,0,0,0.020497881355932203
la-fleche-wallone/1973/result,La Flèche Wallonne,225,,249000,,,845,,0,0,0,
giro-d-italia/2019/stage-2,Giro d'Italia,80,100,205000,2242,2,896,,1,0,0,0.010936585365853659
liege-bastogne-liege/1974/result,Liège - Bastogne - Liège,275,,246000,,,590,,0,0,0,
itzulia-basque-country/2005/stage-5a,Vuelta al País Vasco,50,,93000,,,1217,,1,0,0,
vuelta-a-espana/2011/stage-2,Vuelta a España,80,,171500,1305,1,1170,,1,0,0,0.00760932944606414
tour-de-romandie/1996/prologue,Tour de Romandie,50,,4300,,,614,,1,0,0,
vuelta-a-espana/2003/stage-8,Vuelta a España,80,,166000,4060,5,935,,1,0,0,0.024457831325301205
tour-de-suisse/1978/stage-4a,Tour de Suisse,50,,123000,,,691,,1,0,0,
tour-de-france/1980/stage-10,Tour de France,100,,162000,1161,1,1224,,1,0,0,0.007166666666666667
giro-d-italia/1990/stage-17,Giro d'Italia,80,,223000,,,1061,,1,0,0,
tour-de-france/1979/stage-14,Tour de France,100,,248000,3500,2,1381,,1,0,0,0.014112903225806451
paris-nice/1984/stage-6,Paris - Nice,50,,182000,,,778,,1,0,0,
la-fleche-wallone/1981/result,La Flèche Wallonne,225,,240000,,,1294,,0,0,0,
dauphine/1992/stage-2,Critérium du Dauphiné Libéré,50,,206000,,,492,,1,0,0,
vuelta-a-espana/2000/stage-9,Vuelta a España,80,,38000,167,,981,,1,0,0,0.004394736842105263
tour-de-suisse/1995/stage-8,Tour de Suisse,50,,174100,,,764,,1,0,0,
tirreno-adriatico/1992/prologue,Tirreno-Adriatico,50,,8000,,,638,,1,0,0,
vuelta-a-espana/1990/stage-8,Vuelta a España,80,,199600,2595,,807,,1,0,0,0.013001002004008015
giro-d-italia/2008/stage-13,Giro d'Italia,80,,177000,202,1,1058,,1,0,0,0.0011412429378531075
e3-harelbeke/2006/result,E3 Prijs Vlaanderen,125,,198000,,2,578,,0,0,0,
il-lombardia/2017/result,Il Lombardia,275,500,247000,4115,2,1134,,0,0,0,0.016659919028340082
tour-de-france/2010/stage-3,Tour de France,100,20,213000,1168,1,1685,,1,0,0,0.005483568075117371
ronde-van-vlaanderen/1985/result,Ronde van Vlaanderen / Tour des Flandres,275,,271000,,,399,,0,0,0,
volta-a-catalunya/2021/stage-2,Volta Ciclista a Catalunya,50,50,18500,198,1,772,,1,0,0,0.010702702702702703
volta-a-catalunya/2006/stage-4,Volta Ciclista a Catalunya,50,,225000,,5,882,,1,0,0,
tour-de-suisse/1985/stage-3,Tour de Suisse,50,,186000,,,699,,1,0,0,
tour-de-france/1983/stage-5,Tour de France,100,,257000,2658,2,1269,,1,0,0,0.010342412451361869
tour-de-france/1993/stage-8,Tour de France,100,,184500,1843,1,1804,,1,0,0,0.009989159891598915
san-sebastian/2001/result,Clasica Ciclista San Sebastian,225,,227000,,2,1048,,0,0,0,
paris-nice/1992/prologue,Paris - Nice,50,,5700,,,877,,1,0,0,
giro-d-italia/2004/stage-1,Giro d'Italia,80,,143000,1779,2,621,,1,0,0,0.01244055944055944
giro-d-italia/1997/stage-17,Giro d'Italia,80,,200000,,,792,,1,0,0,
volta-a-catalunya/2021/stage-6,Volta Ciclista a Catalunya,50,50,193800,2671,3,772,,1,0,0,0.013782249742002064
tour-de-romandie/2019/stage-4,Tour de Romandie,50,60,107600,1839,4,570,,1,0,0,0.017091078066914497
vuelta-a-espana/1982/stage-2,Vuelta a España,80,,240000,,,523,,1,0,0,
tour-de-france/2009/stage-8,Tour de France,100,,176500,3582,4,1557,,1,0,0,0.020294617563739376
dauphine/2016/stage-5,Criterium du Dauphiné,50,60,140000,3369,5,1182,,1,0,0,0.024064285714285715
vuelta-a-espana/1980/stage-6,Vuelta a España,80,,131000,,,520,,1,0,0,
tirreno-adriatico/1992/stage-4,Tirreno-Adriatico,50,,168000,,,638,,1,0,0,
paris-nice/2023/stage-4,Paris - Nice,50,60,164700,2470,5,981,13,1,0,0,0.014996964177292045
tirreno-adriatico/2020/stage-1,Tirreno-Adriatico,50,60,133000,948,2,687,,1,0,0,0.007127819548872181
dauphine/1994/stage-5,Critérium du Dauphiné Libéré,50,,173000,,,362,,1,0,0,
tirreno-adriatico/1984/prologue,Tirreno-Adriatico,50,,4850,,,541,,1,0,0,
vuelta-a-espana/2014/stage-5,Vuelta a España,80,16,180000,2149,1,1175,,1,0,0,0.01193888888888889
tour-de-france/2001/stage-2,Tour de France,100,,220500,1044,1,1496,,1,0,0,0.0047346938775510205
paris-nice/2009/stage-1,Paris - Nice,30,,9300,,1,796,,1,0,0,
paris-nice/1994/stage-7,Paris - Nice,50,,199000,,,900,,1,0,0,
vuelta-a-espana/1998/stage-4,Vuelta a España,80,,174000,2300,,1309,,1,0,0,0.013218390804597701
vuelta-a-espana/1992/stage-14,Vuelta a España,80,,213400,3293,,1033,,1,0,0,0.015431115276476101
dauphine/2007/stage-3,Critérium du Dauphiné Libéré,50,,40700,,,816,,1,0,0,
tour-de-france/2015/stage-5,Tour de France,100,20,189500,1606,1,1812,,1,0,0,0.008474934036939314
vuelta-a-espana/2010/stage-12,Vuelta a España,80,16,196000,2133,1,1123,,1,0,0,0.01088265306122449
dauphine/2002/stage-1,Critérium du Dauphiné Libéré,50,,173000,,,602,,1,0,0,
paris-nice/1994/stage-3,Paris - Nice,50,,202000,,,900,,1,0,0,
tour-de-france/2009/stage-1,Tour de France,100,,15500,316,1,1557,,1,0,0,0.02038709677419355
paris-nice/1990/stage-6,Paris - Nice,50,,178000,,,995,,1,0,0,
tour-de-france/1990/stage-15,Tour de France,100,,170000,1731,2,1959,,1,0,0,0.01018235294117647
milano-sanremo/1999/result,Milano-Sanremo,275,,294000,,2,1585,,0,0,0,
tour-de-france/2010/stage-15,Tour de France,100,20,187500,3542,4,1685,,1,0,0,0.018890666666666667
paris-nice/2012/stage-3,Paris - Nice,50,6,194000,2105,3,1079,,1,0,0,0.010850515463917526
tour-de-france/2005/stage-14,Tour de France,100,,174000,4188,5,1535,,1,0,0,0.02406896551724138
amstel-gold-race/1993/result,Amstel Gold Race,225,,249000,,,917,,0,0,0,
tour-de-suisse/1989/stage-9,Tour de Suisse,50,,277500,,,604,,1,0,0,
volta-a-catalunya/2011/stage-3,Volta Ciclista a Catalunya,50,6,183900,,,732,,1,0,0,
giro-d-italia/1996/stage-11,Giro d'Italia,80,,130000,,,1034,,1,0,0,
tour-de-suisse/1974/prologue,Tour de Suisse,50,,9600,,,541,,1,0,0,
vuelta-a-espana/2021/stage-9,La Vuelta ciclista a España,80,100,188000,4725,5,1023,,1,0,0,0.025132978723404257
vuelta-a-espana/2004/stage-7,Vuelta a España,80,,165000,1513,1,1177,,1,0,0,0.00916969696969697
giro-d-italia/2013/stage-11,Giro d'Italia,80,16,182000,2824,3,930,,1,0,0,0.015516483516483517
milano-sanremo/2017/result,Milano-Sanremo,275,500,291000,2166,2,1054,,0,0,0,0.007443298969072165
e3-harelbeke/2017/result,Record Bank E3 Harelbeke,225,400,206100,1863,2,727,,0,0,0,0.009039301310043667
tour-de-france/2004/stage-8,Tour de France,100,,168000,2306,3,1555,,1,0,0,0.013726190476190477
tour-de-suisse/1999/stage-3,Tour de Suisse,50,,167500,,,900,,1,0,0,
paris-nice/2009/stage-5,Paris - Nice,30,,204000,,2,796,,1,0,0,
amstel-gold-race/1999/result,Amstel Gold Race,225,,253000,,,1404,,0,0,0,
tirreno-adriatico/2000/stage-1,Tirreno-Adriatico,50,,131000,,,1197,,1,0,0,
paris-roubaix/1972/result,Paris - Roubaix,275,,272000,,,777,,0,0,0,
dauphine/2013/stage-6,Critérium du Dauphiné,50,6,143000,2207,4,985,,1,0,0,0.015433566433566434
liege-bastogne-liege/2011/result,Liège - Bastogne - Liège,275,,255500,,,1201,,0,0,0,
tour-de-france/2022/stage-8,Tour de France,100,120,186300,2556,3,1551,23,1,0,0,0.013719806763285025
itzulia-basque-country/2005/stage-4,Vuelta al País Vasco,50,,167000,,,1217,,1,0,0,
tour-de-romandie/1995/stage-1,Tour de Romandie,50,,203300,,,798,,1,0,0,
vuelta-a-espana/2016/stage-11,Vuelta a España,80,100,168600,2351,5,821,,1,0,0,0.013944246737841044
tour-de-suisse/1983/prologue,Tour de Suisse,50,,9000,,,809,,1,0,0,
tour-de-france/1981/stage-21,Tour de France,100,,207000,1803,1,1362,,1,0,0,0.008710144927536231
dauphine/1990/stage-6,Critérium du Dauphiné Libéré,50,,209000,,,637,,1,0,0,
vuelta-a-espana/2008/stage-15,Vuelta a España,80,,202000,3130,2,1101,,1,0,0,0.015495049504950495
vuelta-a-espana/1982/stage-9,Vuelta a España,80,,182000,,,523,,1,0,0,
tour-de-suisse/1991/stage-10,Tour de Suisse,50,,215000,,,796,,1,0,0,
tour-de-france/1983/stage-6,Tour de France,100,,58000,506,1,1269,,1,0,0,0.008724137931034482
tirreno-adriatico/1995/stage-3,Tirreno-Adriatico,50,,167000,,,749,,1,0,0,
la-fleche-wallone/2004/result,La Flèche Wallonne,225,,199500,,3,1159,,0,0,0,
tour-de-france/2023/stage-19,Tour de France,100,210,172800,1934,2,1584,21,1,0,0,0.01119212962962963
tour-de-france/1982/stage-11,Tour de France,100,,57000,588,2,1492,,1,0,0,0.01031578947368421
dauphine/2003/stage-3,Critérium du Dauphiné Libéré,50,,33400,,,572,,1,0,0,
giro-d-italia/2021/stage-13,Giro d'Italia,80,100,198000,199,1,885,,1,0,0,0.001005050505050505
tour-de-suisse/1977/stage-5,Tour de Suisse,50,,226500,,,627,,1,0,0,
vuelta-a-espana/2009/stage-3,Vuelta a España,80,,189700,601,1,1220,,1,0,0,0.003168160253031102
vuelta-a-espana/1993/stage-14,Vuelta a España,80,,197200,2376,,819,,1,0,0,0.01204868154158215
dwars-door-vlaanderen/2015/result,Dwars door Vlaanderen / A travers la Flandre,125,,200200,,2,479,,0,0,0,
tour-de-france/1996/stage-12,Tour de France,100,,143500,3000,2,1872,,1,0,0,0.020905923344947737
tour-de-france/1995/stage-15,Tour de France,100,,207000,6000,5,1871,,1,0,0,0.028985507246376812
giro-d-italia/2005/stage-19,Giro d'Italia,80,,190000,4674,5,929,,1,0,0,0.0246
tirreno-adriatico/1998/stage-5,Tirreno-Adriatico,50,,208000,,,769,,1,0,0,
itzulia-basque-country/2011/stage-3,Vuelta Ciclista al País Vasco,50,6,177000,2560,,935,,1,0,0,0.014463276836158192
tour-de-france/2019/stage-14,Tour de France,100,120,111000,3376,5,1699,,1,0,0,0.030414414414414413
tour-de-romandie/2010/stage-5,Tour de Romandie,50,6,121800,,,678,,1,0,0,
giro-d-italia/2017/stage-21,Giro d'Italia,80,100,29300,25,1,881,,1,0,0,0.0008532423208191126
giro-d-italia/2014/stage-4,Giro d'Italia,80,16,112000,309,1,892,,1,0,0,0.0027589285714285715
giro-d-italia/1997/stage-13,Giro d'Italia,80,,150000,,,792,,1,0,0,
tour-de-france/2012/stage-11,Tour de France,100,,148000,4987,5,1703,,1,0,0,0.033695945945945945
tour-de-suisse/1993/stage-5,Tour de Suisse,50,,219500,,,655,,1,0,0,
giro-d-italia/1992/stage-19,Giro d'Italia,80,,201000,,,953,,1,0,0,
giro-d-italia/1999/stage-20,Giro d'Italia,80,,175000,,,1057,,1,0,0,
volta-a-catalunya/2007/stage-4,Volta Ciclista a Catalunya,50,,203100,,5,816,,1,0,0,
tour-de-france/2022/stage-4,Tour de France,100,120,171500,1785,1,1551,20,1,0,0,0.010408163265306122
giro-d-italia/2020/stage-4,Giro d'Italia,80,100,140000,1791,4,765,,1,0,0,0.012792857142857142
tirreno-adriatico/2013/stage-3,Tirreno-Adriatico,50,6,190000,2018,2,1331,,1,0,0,0.010621052631578948
giro-d-italia/1990/stage-10,Giro d'Italia,80,,68000,,,1061,,1,0,0,
giro-d-italia/2021/stage-2,Giro d'Italia,80,100,179000,707,1,885,,1,0,0,0.0039497206703910616
giro-d-italia/1994/stage-7,Giro d'Italia,80,,119000,,,1292,,1,0,0,
dauphine/2009/stage-1,Critérium du Dauphiné Libéré,50,,12100,,,708,,1,0,0,
vuelta-a-espana/2002/stage-21,Vuelta a España,80,,41200,373,1,1084,,1,0,0,0.009053398058252428
vuelta-a-espana/2016/stage-13,Vuelta a España,80,100,213400,3716,2,821,,1,0,0,0.017413308341143394
giro-d-italia/2017/stage-19,Giro d'Italia,80,100,191000,3551,5,881,,1,0,0,0.018591623036649213
tirreno-adriatico/2020/stage-8,Tirreno-Adriatico,50,60,10100,12,1,687,,1,0,0,0.001188118811881188
tour-de-suisse/1975/stage-2,Tour de Suisse,50,,199000,,,549,,1,0,0,
tour-de-romandie/2021/stage-3,Tour de Romandie,50,60,168700,1974,2,560,,1,0,0,0.011701244813278009
giro-d-italia/2022/stage-8,Giro d'Italia,80,100,153000,2243,2,817,22,1,0,0,0.014660130718954249
giro-d-italia/2004/stage-12,Giro d'Italia,80,,210000,171,1,621,,1,0,0,0.0008142857142857143
tour-de-suisse/1983/stage-2,Tour de Suisse,50,,209000,,,809,,1,0,0,
paris-nice/1982/stage-5,Paris - Nice,50,,158000,,,721,,1,0,0,
vuelta-a-espana/2018/stage-3,La Vuelta ciclista a España,80,100,178200,3160,4,1036,,1,0,0,0.017732884399551067
giro-d-italia/1994/stage-17,Giro d'Italia,80,,200000,,,1292,,1,0,0,
dauphine/2012/stage-2,Critérium du Dauphiné,50,6,160000,3002,,1117,,1,0,0,0.0187625
tour-de-france/1979/stage-13,Tour de France,100,,202000,2993,5,1381,,1,0,0,0.014816831683168316
tour-de-suisse/2019/stage-8,Tour de Suisse,50,60,19200,95,1,802,,1,0,0,0.0049479166666666664
il-lombardia/2007/result,Giro di Lombardia,275,,242000,3798,2,996,,0,0,0,0.015694214876033057
dwars-door-vlaanderen/2004/result,Dwars door Vlaanderen,75,,204000,,2,539,,0,0,0,
ronde-van-vlaanderen/2020/result,Ronde van Vlaanderen - Tour des Flandres ME,275,500,243300,2014,1,804,,0,0,0,0.00827784628031237
vuelta-a-espana/2000/stage-12,Vuelta a España,80,,132000,392,1,981,,1,0,0,0.00296969696969697
vuelta-a-espana/1983/stage-12,Vuelta a España,80,,147000,,,705,,1,0,0,
amstel-gold-race/1986/result,Amstel Gold Race,225,,242000,,,471,,0,0,0,
tirreno-adriatico/2021/stage-1,Tirreno-Adriatico,50,60,156000,1032,1,1108,,1,0,0,0.006615384615384615
omloop-het-nieuwsblad/1985/result,Omloop Het Volk,125,,223000,,,410,,0,0,0,
volta-a-catalunya/1970/stage-7b,Volta Ciclista a Catalunya,50,,32200,,,570,,1,0,0,
world-championship/2007/result,World Championships ME - Road Race,350,,267000,4576,,1275,,0,0,0,0.017138576779026218
giro-d-italia/2011/stage-19,Giro d'Italia,80,16,209000,3018,5,891,,1,0,0,0.014440191387559809
vuelta-a-espana/2005/stage-17,Vuelta a España,80,,165600,2973,4,960,,1,0,0,0.017952898550724638
tour-de-france/1995/prologue,Tour de France,100,,7300,280,1,1871,,1,0,0,0.038356164383561646
vuelta-a-espana/1987/stage-18,Vuelta a España,80,,24000,146,,838,,1,0,0,0.006083333333333333
vuelta-a-espana/1995/stage-11,Vuelta a España,80,,187000,2465,,883,,1,0,0,0.013181818181818182
world-championship/1971/result,World Championships - Road Race,350,,268800,3440,,1386,,0,0,0,0.012797619047619047
tirreno-adriatico/1992/stage-6,Tirreno-Adriatico,50,,184500,,,638,,1,0,0,
giro-d-italia/2014/stage-8,Giro d'Italia,80,16,179000,3515,5,892,,1,0,0,0.019636871508379887
tour-de-france/1986/stage-18,Tour de France,100,,162500,5000,5,1872,,1,0,0,0.03076923076923077
tirreno-adriatico/2009/stage-6,Tirreno-Adriatico,50,,235000,5262,5,1206,,1,0,0,0.022391489361702127
tour-de-france/1995/stage-18,Tour de France,100,,154000,2476,1,1871,,1,0,0,0.016077922077922076
dauphine/2021/stage-4,Critérium du Dauphiné,50,60,16400,317,3,790,,1,0,0,0.019329268292682927
tour-de-romandie/2011/stage-3,Tour de Romandie,50,6,166500,1569,,660,,1,0,0,0.009423423423423423
tour-de-france/2001/stage-13,Tour de France,70,,194000,5500,5,1496,,1,0,0,0.028350515463917526
paris-nice/1995/stage-3,Paris - Nice,50,,168000,,,861,,1,0,0,
tour-de-france/1980/stage-13,Tour de France,100,,200000,5500,4,1224,,1,0,0,0.0275
tour-de-suisse/1990/stage-9,Tour de Suisse,50,,194000,,,767,,1,0,0,
giro-d-italia/2001/stage-4,Giro d'Italia,80,,169000,2828,5,920,,1,0,0,0.016733727810650887
giro-d-italia/2012/stage-1,Giro d'Italia,80,16,8700,77,1,886,,1,0,0,0.008850574712643678
tirreno-adriatico/1979/prologue,Tirreno-Adriatico,50,,8000,,,446,,1,0,0,
tour-de-france/1993/stage-3,Tour de France,100,,189500,2317,1,1804,,1,0,0,0.012226912928759895
paris-nice/2012/stage-5,Paris - Nice,50,6,178000,3037,3,1079,,1,0,0,0.01706179775280899
vuelta-a-espana/2004/stage-16,Vuelta a España,80,,190000,732,1,1177,,1,0,0,0.0038526315789473684
tour-de-suisse/1970/stage-1,Tour de Suisse,50,,185000,,,393,,1,0,0,
vuelta-a-espana/1989/stage-3b,Vuelta a España,80,,101000,2255,,803,,1,0,0,0.022326732673267326
vuelta-a-espana/2002/stage-17,Vuelta a España,80,,145600,833,1,1084,,1,0,0,0.005721153846153846
tour-de-france/1979/stage-9,Tour de France,100,,203000,1137,1,1381,,1,0,0,0.0056009852216748765
paris-nice/1994/stage-5,Paris - Nice,50,,199300,,,900,,1,0,0,
tour-de-romandie/1987/stage-3,Tour de Romandie,50,,163400,,,251,,1,0,0,
